code,language
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"#include <iostream>
int main() {
    std::cout << ""Hello"" << std::endl;
    return 0;
}",cpp
"#include <vector>
std::vector<int> v = {1, 2, 3};
for (int x : v) {
    std::cout << x << std::endl;
}",cpp
"#include <string>
std::string s = ""hello"";
std::cout << s.length() << std::endl;",cpp
"class Item {
public:
    int value;
    Item() : value(0) {}
};",cpp
"#include <algorithm>
std::sort(v.begin(), v.end());
std::reverse(v.begin(), v.end());",cpp
"int* arr = new int[10];
delete[] arr;",cpp
"#include <fstream>
std::ifstream file(""data.txt"");
std::string line;
std::getline(file, line);",cpp
std::unique_ptr<int> ptr = std::make_unique<int>(42);,cpp
"template<typename T>
T max(T a, T b) { return (a > b) ? a : b; }",cpp
"#include <map>
std::map<std::string, int> m;
m[""key""] = 1;",cpp
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
"nums := []int{1, 2, 3}
for _, num := range nums {
    fmt.Println(num)
}",go
"type Order struct {
    Name string
    Value int
}",go
"result, err := someFunction()
if err != nil {
    log.Fatal(err)
}",go
"ch := make(chan int)
 go func() {
    ch <- 42
 }()
<-ch",go
"import ""strings""
var s = strings.Join([]string{""a"", ""b""}, "","")",go
"var ptr *int
if ptr != nil {
    fmt.Println(*ptr)
}",go
"type Reader interface {
    Read(p []byte) (n int, err error)
}",go
"data := map[string]interface{}{
    ""key"": ""value"",
}",go
"func add(a, b int) int {
    return a + b
}",go
"package main

import ""fmt""

func main() {
    fmt.Println(""Hello"")
}",go
